-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,8,8,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,3,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,3,8,8,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,-1,-1,23,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,5,8,8,8,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20,20,5,8,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,3,8,8,8,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0,0,8,8,8,7,-1,-1,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,20,20,-1,27,3,8,8,8,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,8,8,2,2,7,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,24,-1,-1,-1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,5,0,0,0,0,0,0,4,25,27,3,8,8,8,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,7,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,5,0,0,0,0,4,25,-1,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1
-1,3,8,8,8,8,8,8,1,25,27,3,8,8,8,8,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,3,8,8,8,8,1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,6,2,2,2,2,2,2,7,25,27,6,2,8,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,5,8,8,8,8,8,1,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,2,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,5,0,0,0,0,4,-1,-1,-1,-1,5,8,8,8,8,8,8,7,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,0,8,8,8,8,8,8,4,-1,-1,-1,6,8,8,8,8,8,1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,8,8,8,8,8,8,8,1,-1,21,-1,-1,3,8,8,8,8,1,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,3,8,8,8,8,8,8,8,7,-1,-1,-1,-1,6,2,8,8,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,3,8,8,8,8,2,2,2,-1,-1,-1,-1,-1,-1,-1,6,8,8,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,6,2,2,2,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
